Target,date_sold,num_bath,num_bed,num_parking,property_size,type,suburb_median_income,suburb_lat,suburb_lng,km_from_cbd,ds_float,tot_rooms,value_score
1649000,2021-03-19,3,5,2,0.4764227642276423,1,37180,-33.28409,151.56381,0.8817625458996329,1616112000.0,8,0.1972640278471407
690000,2016-10-18,2,5,2,0.5203252032520326,1,24128,-33.90435,150.90114,0.3499388004895961,1476748800.0,7,0.3666894140381039
1190000,2020-03-14,3,4,2,0.4682926829268293,1,26416,-33.89103,150.87006,0.3827417380660954,1584144000.0,7,0.3193704624440548
1351000,2021-11-11,2,5,2,0.5024390243902439,1,34320,-33.42768,151.372,0.6181150550795593,1636588800.0,7,0.2707942298430752
720000,2019-10-10,1,3,1,0.5609756097560976,1,20592,-33.86904,150.95102,0.2895960832313341,1570665600.0,4,0.4199271924646259
785000,2020-08-22,1,3,1,0.3934959349593496,1,23556,-33.91991,151.03125,0.2118727050183598,1598054400.0,4,0.3183648436856847
710000,2017-12-22,1,3,4,0.4853658536585366,1,38896,-33.79794,150.78794,0.4829865361077111,1513900800.0,4,0.2994407019793297
1533000,2021-11-27,1,3,2,0.3373983739837398,1,25116,-33.96268,151.1006,0.1776009791921664,1637971200.0,4,0.2824957119841719
1855000,2017-07-15,2,4,2,0.5333333333333333,1,40404,-33.7702,151.24964,0.1329253365973072,1500076800.0,6,0.4669495785342622
795000,2017-07-14,1,2,1,0.1284552845528455,1,38272,-34.03262,151.10521,0.2527539779681762,1499990400.0,3,0.0997659443071276
1060000,2021-08-16,3,4,4,0.4959349593495935,1,38896,-33.79794,150.78794,0.4829865361077111,1629072000.0,7,0.3059611862770371
1100000,2021-12-22,2,5,3,0.4065040650406504,1,45916,-33.79317,150.68049,0.6040391676866586,1640131200.0,7,0.2221948637165345
2050000,2020-10-28,3,4,3,0.3788617886178861,1,40716,-33.52256,151.37418,0.4974296205630354,1603843200.0,7,0.2303827011475958
467056,2019-01-18,2,4,2,0.4715447154471545,1,27508,-33.26813,151.42636,0.8433292533659731,1547769600.0,6,0.202894204032943
1335000,2020-06-30,5,6,4,0.491869918699187,1,26416,-33.89103,150.87006,0.3827417380660954,1593475200.0,11,0.3354498780879395
590000,2018-12-05,1,4,1,0.5894308943089431,1,34320,-33.42768,151.372,0.6181150550795593,1543968000.0,5,0.3176793149453552
620000,2019-06-25,1,3,3,0.4991869918699187,1,30316,-33.38486,151.47128,0.7127294981640148,1561420800.0,4,0.2447534214302218
2500000,2021-10-11,3,5,2,0.4349593495934959,1,33696,-33.36992,151.48476,0.737576499388005,1633910400.0,8,0.2080287056524721
2440000,2021-09-29,1,3,3,0.4609756097560976,1,41288,-33.75228,151.25889,0.1593635250917992,1632873600.0,4,0.393067600784682
1185000,2021-11-19,3,4,3,0.4609756097560976,1,25844,-33.25799,151.54324,0.9034271725826192,1637280000.0,7,0.1867774799960393
683000,2017-10-31,2,3,2,0.5528455284552846,1,31200,-33.76065,150.93136,0.3423500611995104,1509408000.0,5,0.3925753791551238
1282000,2017-09-30,1,3,2,0.424390243902439,1,30784,-33.97767,151.10598,0.1891064871481028,1506729600.0,4,0.3512671100508847
1620000,2016-03-17,1,3,1,0.1300813008130081,1,78780,-33.85093,151.18309,0.032313341493268,1458172800.0,4,0.1259451260254896
1920000,2016-09-24,2,3,2,0.508130081300813,1,57044,-33.77603,151.28481,0.14406364749082,1474675200.0,5,0.4399556088569761
700000,2018-02-21,2,3,2,0.4203252032520325,1,22620,-33.87024,150.92391,0.3203182374541003,1519171200.0,5,0.305121625017883
1935000,2021-12-17,1,2,0,0.0300813008130081,1,60320,-33.88447,151.21001,0.0225214198286413,1639699200.0,3,0.0294113990924277
1081000,2021-03-20,2,4,3,0.4967479674796748,1,37180,-33.31517,151.32611,0.7545899632802938,1616198400.0,6,0.233572571259592
1510000,2017-05-13,1,3,1,0.6666666666666666,1,42016,-33.68951,151.25697,0.2406364749082007,1494633600.0,4,0.5240849009791263
2500000,2021-06-20,2,4,1,0.7121951219512195,1,51064,-33.78063,151.16255,0.1230110159118726,1624147200.0,6,0.6297613295610176
2025000,2021-11-27,1,3,4,0.7178861788617886,1,33644,-33.8105,151.06162,0.1799265605875152,1637971200.0,4,0.5996729784012506
2618000,2021-02-26,3,5,2,0.7333333333333333,1,48464,-33.72491,151.16978,0.1920440636474908,1614297600.0,8,0.6051983690587674
3660000,2021-05-15,4,6,4,0.6260162601626016,1,36452,-33.96403,151.23342,0.1331701346389228,1621036800.0,10,0.5479621475916667
712000,2016-01-30,1,3,3,0.583739837398374,1,24388,-33.90028,150.99309,0.2463892288861688,1454112000.0,4,0.4562615277038472
1697500,2016-10-15,2,4,2,0.2032520325203252,1,39260,-33.93221,151.25393,0.1001223990208078,1476489600.0,6,0.1838875352844807
650000,2017-03-14,1,3,1,0.4260162601626016,1,36764,-33.73724,150.83862,0.4515299877600979,1489449600.0,4,0.2712246724873591
